book_id,user_id,rating
1665,2833947,397
1666,2541298,421
1667,2962061,369
1668,3145527,439
1669,2556171,349
1670,2027702,405
1671,2777499,399
1672,1768343,404
1673,3546830,376
1674,3172973,354
1675,2465842,361
1676,1511983,369
1677,2330845,328
1678,2614531,407
1679,1886144,396
1680,2581232,389
1681,1779942,355
1682,2327254,381
1683,2209858,406
1684,2692385,401
1685,2104862,355
1686,2619345,384
1687,3554495,424
1688,2176745,347
1689,2128001,395
1690,2799338,412
1691,2114613,399
1692,1943443,342
1693,2214923,387
1694,1986184,395
1695,2653124,396
1696,2638939,362
1697,2503277,353
1698,2608872,407
1699,1970213,388
1700,2310093,391
1701,2099976,314
1702,3340343,384
1703,1829287,367
1704,1945118,412
1705,2582876,412
1706,2692302,394
1707,2120879,395
1708,2387324,335
1709,2064477,395
1710,2565590,387
1711,2044882,342
1712,2349098,386
1713,2215837,355
1714,1806007,396
1715,2216865,411
1716,3134753,409
1717,3101887,430
1718,2111315,358
1719,2502641,360
1720,3015679,378
1721,2728275,415
1722,2784896,429
1723,2453238,430
1724,2987556,359
1725,2638084,374
1726,2722147,384
1727,2313516,398
1728,2502422,404
1729,2670411,383
1730,2529038,316
1731,2998966,400
1732,2905567,399
1733,2229567,344
1734,2426937,434
1735,2514967,356
1736,2546859,405
1737,2842221,356
1738,2229734,401
1739,2265024,375
1740,1972205,329
1741,2031678,399
1742,2723205,383
1743,3109825,387
1744,2730798,387
1745,2724689,375
1746,2512784,378
1747,2926031,417
1748,1769312,346
1749,2604866,379
1750,2901705,398
1751,2470246,383
1752,2196775,399
1753,2833335,389
1754,2701853,429
1755,1985417,355
1756,2689327,428
1757,1874448,389
1758,2805060,383
1759,2531777,386
1760,1893726,412
1761,2261100,369
1762,2660186,349
1763,2008368,382
1764,2658946,387
1765,2686612,399
1766,2835501,387
1767,2685575,394
1768,2408069,388
1769,3291107,361
1770,2615517,392
1771,2618983,370
1772,2629187,409
1773,3399897,397
1774,2493602,383
1775,2623214,419
1776,3159903,378
1777,2576260,367
1778,2946067,398
1779,2543800,386
1780,3235865,401
1781,2535346,416
1782,3181812,419
1783,2175397,375
1784,3117871,410
1785,2159931,378
1786,2262877,381
1787,3079713,331
1788,2803418,470
1789,2415155,356
1790,2223938,356
1791,1809974,327
1792,2309234,417
1793,2507761,196
1794,2184937,345
1795,2422779,374
1796,2062151,369
1797,2033718,362
1798,2362260,365
1799,2942225,406
1800,2520560,392
1801,2110464,351
1802,1942177,330
1803,2288284,333
1804,1948443,348
1805,2732451,376
1806,2006095,362
1807,2617579,377
1808,2845700,412
1809,2434132,388
1810,2104611,377
1811,2211101,335
1812,2364187,380
1813,2443761,391
1814,2417849,369
1815,2311223,425
1816,2832146,367
1817,2600401,363
1818,2486493,410
1819,2029754,353
1820,3014743,373
1821,1897216,390
1822,3006764,228
1823,2820349,417
1824,2477275,363
1825,1884595,393
1826,2781466,389
1827,2447729,383
1828,3051035,407
1829,3039244,370
1830,2715083,327
1831,2830805,387
1832,2211082,395
1833,1864765,415
1834,2158624,349
1835,2085303,354
1836,2816654,436
1837,2484510,395
1838,2907925,418
1839,2242841,363
1840,2968084,381
1841,1994748,354
1842,1774303,359
1843,1628323,306
1844,2617406,380
1845,2139104,372
1846,3146802,334
1847,2287111,404
1848,2221043,366
1849,2977005,375
1850,2783249,355
1851,2293974,425
1852,2633329,394
1853,1851456,363
1854,2600681,374
1855,2683479,389
1856,2167487,372
1857,2587775,407
1858,2203361,387
1859,2073239,412
1860,3182651,394
1861,2811461,323
1862,2421018,399
1863,2499710,415
1864,3152216,384
1865,2851182,391
1866,2141367,296
1867,2063583,353
1868,2952419,385
1869,2737257,407
1870,3005725,390
1871,2819192,388
1872,2931081,357
1873,1783092,348
1874,2475706,380
1875,2583202,421
1876,2941748,399
1877,2306341,409
1878,2151400,344
1879,1777010,326
1880,2532885,398
1881,2630485,387
1882,2288896,378
1883,2352811,414
1884,2783019,394
1885,2338352,380
1886,2345594,412
1887,2256233,393
1888,1865871,407
1889,2550902,420
1890,3055179,417
1891,2280654,432
1892,2057481,366
1893,3217219,375
1894,2551331,309
1895,1832129,453
1896,2773516,380
1897,2017572,376
1898,2398142,406
1899,2477759,357
1900,2020227,371
1901,2273240,424
1902,2452816,354
1903,2608042,385
1904,3958624,465
1905,3022137,442
1906,2899925,377
1907,3031157,418
1908,1568838,336
1909,2298181,428
1910,2500797,395
1911,2170368,399
1912,2221995,375
1913,2040756,365
1914,2566613,393
1915,1828201,392
1916,2131643,385
1917,2452519,335
1918,2413640,371
1919,2688650,344
1920,2352462,357
1921,2630972,399
1922,2212117,372
1923,1655720,368
1924,2492037,414
1925,2510292,402
1926,2293298,399
1927,2727765,376
1928,1490174,348
1929,2925326,399
1930,2337611,400
1931,2289682,373
1932,2506160,397
1933,3179204,322
1934,2728637,333
1935,1076086,128
1936,1613905,360
1937,2234612,358
1938,1651370,361
1939,2492836,399
1940,2887210,377
1941,2254264,371
1942,2257294,360
1943,2286043,341
1944,2173803,396
1945,2080874,426
1946,2194470,429
1947,2658005,373
1948,2649861,389
1949,2313929,367
1950,2734973,405
1951,3537858,404
1952,3441310,412
1953,2640162,365
1954,2142772,393
1955,2002803,365
1956,2370619,414
1957,1968665,386
1958,2824317,347
1959,2011132,387
1960,1701791,388
1961,2611485,368
1962,2597904,427
1963,2482954,384
1964,2781503,407
1965,3566286,401
1966,2486727,402
1967,3080268,415
1968,2220225,380
1969,2158260,375
1970,1821002,365
1971,2458511,352
1972,2760765,422
1973,2697262,351
1974,2724986,367
1975,2429802,394
1976,2585566,402
1977,2663356,389
1978,2458566,387
1979,2643180,322
1980,2125255,394
1981,3418565,368
1982,2410875,341
1983,3050030,349
1984,2120921,403
1985,2752717,368
1986,2015450,385
1987,2424631,411
1988,2483068,389
1989,2399214,354
1990,2044772,385
1991,2434565,359
1992,2880700,395
1993,1975287,352
1994,3708134,395
1995,2861352,433
1996,2942043,365
1997,2641724,379
1998,2856923,398
1999,2248600,334
2000,1937223,349
2001,3259617,428
2002,2512519,384
2003,2201127,387
2004,2106519,395
2005,2200520,381
2006,3061445,419
2007,2597775,380
2008,3477861,417
2009,2007449,400
2010,2187321,393
2011,1914275,303
2012,2103477,379
2013,1767764,350
2014,2883672,370
2015,1675012,319
2016,3005840,398
2017,2529804,381
2018,2285629,416
2019,2744207,352
2020,2661611,426
2021,2174854,336
2022,2435617,337
2023,2290970,388
2024,2279164,383
2025,1631964,351
2026,2236152,387
2027,2011292,405
2028,1703223,327
2029,1779333,338
2030,2549910,393
2031,2406229,392
2032,1960148,372
2033,2700162,365
2034,2263108,396
2035,2339791,338
2036,2193601,401
2037,2228814,393
2038,2685917,368
2039,2430967,417
2040,3407767,417
2041,2126282,351
2042,2606880,369
2043,2581938,428
2044,2498792,362
2045,2215848,357
2046,2320105,294
2047,2033336,369
2048,2486992,375
2049,2025309,391
2050,2793911,386
2051,1688813,390
2052,2146669,393
2053,2058295,370
2054,1968452,359
2055,2403952,388
2056,2327207,380
2057,2464442,368
2058,2399404,384
2059,2909399,424
2060,2433557,413
2061,2385350,404
2062,2430329,365
2063,2395936,375
2064,1840453,420
2065,2030310,373
2066,2769157,371
2067,2432707,363
2068,2491782,387
2069,2332684,351
2070,3165666,371
2071,2462014,388
2072,2810459,385
2073,2498821,375
2074,2173764,392
2075,2132442,358
2076,2228340,356
2077,2727100,334
2078,2656291,432
2079,2014622,372
2080,2198570,374
2081,3176869,447
2082,2599465,329
2083,2837326,392
2084,2213648,415
2085,1932045,349
2086,2567533,405
2087,2731896,351
2088,2379869,366
2089,2033750,363
2090,2132586,407
2091,2626136,401
2092,2586569,417
2093,3699950,459
2094,2414339,380
2095,2274794,438
2096,2853685,383
2097,1720719,376
2098,2185948,395
2099,2892764,419
2100,4282782,436
2101,3027536,459
2102,2723957,377
2103,2594190,418
2104,3147062,404
2105,2757202,379
2106,3595256,403
2107,1718950,382
2108,2931146,403
2109,2475393,377
2110,2363241,412
2111,2614055,407
2112,3409063,406
2113,2596974,387
2114,2322669,392
2115,2811235,407
2116,3207724,372
2117,2437381,368
2118,2993257,406
2119,3198700,371
2120,2580492,375
2121,2825906,398
2122,2538185,346
2123,2337457,391
2124,2291348,361
2125,2599285,409
2126,2509467,395
2127,2316422,418
2128,2350975,361
2129,2350540,397
2130,2448178,369
2131,2660482,370
2132,2492339,378
2133,2263564,372
2134,2830023,342
2135,2749624,393
2136,1545091,287
2137,2491255,371
2138,2329783,386
2139,2939345,416
2140,2717417,396
2141,2834632,403
2142,2697122,374
2143,2424395,417
2144,2812955,410
2145,2447500,384
2146,2974687,382
2147,1927216,360
2148,2086612,357
2149,3052582,453
2150,2053244,388
2151,3316698,433
2152,2547577,362
2153,3002595,384
2154,2978358,409
2155,2264617,334
2156,2814718,358
2157,2841624,432
2158,3094991,390
2159,2477852,408
2160,3180240,430
2161,3720137,427
2162,2004567,346
2163,1655801,355
2164,2773306,405
2165,2149390,381
2166,2729708,408
2167,3423871,447
2168,3060705,409
2169,2628808,344
2170,2211698,393
2171,3114639,287
2172,1748700,397
2173,2223009,358
2174,2655170,429
2175,2328882,424
2176,2634812,434
2177,2343021,384
2178,3771856,412
2179,3297990,344
2180,3052038,379
2181,2673518,430
2182,2790317,380
2183,2798370,378
2184,2199457,368
2185,3381371,372
2186,2570112,389
2187,2303586,375
2188,1869573,383
2189,2781263,389
2190,1868737,368
2191,2718609,402
2192,1865185,341
2193,1321553,299
2194,3479784,433
2195,2801304,390
2196,2553827,384
2197,1965489,367
2198,2117843,381
2199,2483554,401
2200,3156846,369
2201,2797666,334
2202,2475352,299
2203,3064024,384
2204,2455139,366
2205,2447221,441
2206,2367186,347
2207,1838102,387
2208,3067251,353
2209,2658243,451
2210,2459937,404
2211,2633409,366
2212,2160017,352
2213,2471931,374
2214,2203658,383
2215,1525454,374
2216,2545362,343
2217,3332183,410
2218,2705136,371
2219,2353185,332
2220,2738402,387
2221,2210937,375
2222,3262504,424
2223,2996291,386
2224,2283249,405
2225,2755290,376
2226,2609429,425
2227,2901364,362
2228,2791673,379
2229,2319956,316
2230,2725652,406
2231,2579577,388
2232,2956052,355
2233,2034851,370
2234,2049010,346
2235,2466690,380
2236,2384944,420
2237,2571610,397
2238,2962903,401
2239,2135723,383
2240,2161014,355
2241,2339632,375
2242,2358687,380
2243,2608430,279
2244,3090703,468
2245,2952059,399
2246,2401211,394
2247,2280077,408
2248,2360055,403
2249,2662513,345
2250,2257369,387
2251,2305761,371
2252,1936108,348
2253,2833513,399
2254,2702045,382
2255,2594635,386
2256,3438805,450
2257,2439742,389
2258,3164803,399
2259,2060097,371
2260,2609727,417
2261,2230690,399
2262,2242952,393
2263,2804706,418
2264,2281134,393
2265,3043965,385
2266,2662904,431
2267,2984076,394
2268,2526619,387
2269,2829206,384
2270,2009406,349
2271,2617126,408
2272,2507371,439
2273,2701653,375
2274,1833549,375
2275,2588175,412
2276,3421299,371
2277,2139739,384
2278,2366257,331
2279,2618948,394
2280,2954629,365
2281,2236838,367
2282,3023211,355
2283,3040553,326
2284,2058551,345
2285,2479429,389
2286,2509619,362
2287,2699183,397
2288,2202909,391
2289,2320406,404
2290,1978934,399
2291,2709681,378
2292,3056429,395
2293,2826125,370
2294,2939589,385
2295,2754182,393
2296,2363658,395
2297,2163114,373
2298,2121353,384
2299,2700448,424
2300,2875894,411
2301,2616627,384
2302,1777765,292
2303,2210482,402
2304,1962999,354
2305,2326604,386
2306,2394716,420
2307,1899133,349
2308,1894172,274
2309,2662949,362
2310,2012284,411
2311,2471991,392
2312,2496197,365
2313,2302756,406
2314,1905088,394
2315,2137823,396
2316,1923666,406
2317,2788178,398
2318,2202859,378
2319,3012604,391
2320,2372206,392
2321,2727870,383
2322,2266958,381
2323,2383746,369
2324,2069568,410
2325,2530277,413
2326,2297025,395
2327,2360570,390
2328,2048753,368
2329,2602926,366
2330,3519562,377
2331,3539787,437
2332,2810829,343
2333,3466253,395
2334,2927813,395
2335,2205941,369
2336,2405848,385
2337,2006461,385
2338,2381317,383
2339,2016374,414
2340,2013424,309
2341,2398891,399
2342,2292669,390
2343,2394804,390
2344,2223748,385
2345,3199106,381
2346,2061031,437
2347,1880076,376
2348,2601771,394
2349,2680942,383
2350,2315542,372
2351,1987919,389
2352,1987895,336
2353,1859992,456
2354,2488528,371
2355,2199269,341
2356,3652257,427
2357,2056951,397
2358,3026260,359
2359,2029097,368
2360,2848161,398
2361,2609053,374
2362,2172883,397
2363,2124186,405
2364,3379256,373
2365,2582455,400
2366,2403802,392
2367,2028837,398
2368,2362793,348
2369,3414525,408
2370,2576696,382
2371,1776452,366
2372,3035202,382
2373,2671019,381
2374,2393704,425
2375,2411785,399
2376,3217346,375
2377,2923144,413
2378,2174908,353
2379,1942335,357
2380,2617494,396
2381,2819000,353
2382,2639370,412
2383,2434005,395
2384,2744241,399
2385,2603118,373
2386,3717274,415
2387,2379723,389
2388,2164886,374
2389,2894738,381
2390,2739935,390
2391,2726239,372
2392,2368406,334
2393,2878740,390
2394,2277130,338
2395,3421353,384
2396,2622449,391
2397,3149573,446
2398,2088532,381
2399,2315365,340
2400,2520647,402
2401,2693616,356
2402,2573011,379
2403,2198455,368
2404,2588180,381
2405,2429612,395
2406,2063693,355
2407,2863857,420
2408,2139231,327
2409,2473823,428
2410,3496793,400
2411,2465946,427
2412,2548472,416
2413,2887448,401
2414,2546757,376
2415,2000634,379
2416,2526812,405
2417,2447163,367
2418,2719827,390
2419,2532443,391
2420,3183784,377
2421,2737915,380
2422,2833454,368
2423,2387009,405
2424,1943655,388
2425,2108940,343
2426,2471038,380
2427,3210883,379
2428,3061471,402
2429,2836300,395
2430,2340204,354
2431,2769331,340
2432,2397717,384
2433,1942417,349
2434,3118698,416
2435,3334402,348
2436,2629283,413
2437,3334912,397
2438,2654480,422
2439,2085822,378
2440,2188495,334
2441,2021966,439
2442,2746736,324
2443,3339360,382
2444,2341533,375
2445,2340217,398
2446,2683322,414
2447,2824964,388
2448,2697797,416
2449,1570497,364
2450,2589433,420
2451,1872359,426
2452,2492633,362
2453,2346980,384
2454,3140323,377
2455,1910032,318
2456,2595679,352
2457,3198463,406
2458,2364040,356
2459,3388632,430
2460,3549557,415
2461,2603539,370
2462,1797511,348
2463,2632312,395
2464,2113776,352
2465,1924574,365
2466,2376647,416
2467,2540159,427
2468,2622197,390
2469,2635392,383
2470,2537897,416
2471,2480943,367
2472,2899177,371
2473,2493428,389
2474,2540880,396
2475,2586328,401
2476,1906579,376
2477,2962030,373
2478,2631852,368
2479,2805249,387
2480,2853714,388
2481,2381107,399
2482,2836706,414
2483,3142426,346
2484,3466632,389
2485,2506435,407
2486,2262225,341
2487,2465959,383
2488,2814257,322
2489,2607517,387
2490,3096066,380
2491,2288307,377
2492,2939784,399
2493,2847340,419
2494,2447023,329
2495,2423831,366
2496,2042890,302
2497,2656832,411
2498,2341394,376
2499,2225826,368
2500,2468172,397
2501,2483783,389
2502,2425352,374
2503,2916135,400
2504,2692916,411
2505,2580166,410
2506,2802703,354
2507,2294520,419
2508,1772511,380
2509,2653682,326
2510,2310410,353
2511,3017851,368
2512,2456663,400
2513,2410595,390
2514,2337116,387
2515,2580426,422
2516,1937624,385
2517,2237402,393
2518,2832722,414
2519,2168888,377
2520,3126987,389
2521,2303019,354
2522,2799063,399
2523,2885906,416
2524,1882278,366
2525,2893740,391
2526,2650582,413
2527,2685124,453
2528,3121440,369
2529,2758609,331
2530,2518738,331
2531,2901164,363
2532,3433495,364
2533,3290009,397
2534,1676018,379
2535,2137550,423
2536,2712918,364
2537,3349120,396
2538,2121536,414
2539,2701543,409
2540,2297172,381
2541,3138470,426
2542,3072176,387
2543,2121658,384
2544,2216234,379
2545,2659320,416
2546,2257618,312
2547,2101937,373
2548,2941183,388
2549,2193437,396
2550,2225460,392
2551,2193593,359
2552,1894063,384
2553,2742426,373
2554,2448363,412
2555,1952704,416
2556,1972442,413
2557,2686254,419
2558,3139394,428
2559,1892517,354
2560,2789518,385
2561,1770488,350
2562,3181331,355
2563,2672683,389
2564,2344605,372
2565,2264683,413
2566,2909191,365
2567,2895630,391
2568,2113061,390
2569,2759916,367
2570,2287268,376
2571,2122303,401
2572,2428590,363
2573,2043327,325
2574,2601643,392
2575,2166455,381
2576,3262552,394
2577,2184619,374
2578,2392779,393
2579,2304263,435
2580,2888156,374
2581,2403309,328
2582,2847469,419
2583,2321036,339
2584,2130104,403
2585,3073234,414
2586,2347607,406
2587,3310139,397
2588,2793484,329
2589,1638892,336
2590,2088863,439
2591,2478690,372
2592,2733621,395
2593,2850187,348
2594,2242469,336
2595,2511688,381
2596,2860245,416
2597,2115308,407
2598,2288977,402
2599,3171933,395
2600,2517556,373
2601,2628107,336
2602,2733498,397
2603,2470333,347
2604,1894068,375
2605,2243921,391
2606,2979688,399
2607,2184976,340
2608,2398686,401
2609,3185140,397
2610,2186406,367
2611,2700448,426
2612,2471911,381
2613,2549237,439
2614,2703404,418
2615,2323879,357
2616,2196994,356
2617,2232445,395
2618,2809204,376
2619,2800631,362
2620,1869289,392
2621,2153182,406
2622,2631608,417
2623,2528929,403
2624,2371227,379
2625,1656816,427
2626,3194414,415
2627,2016600,415
2628,2672303,323
2629,3635734,430
2630,1737773,362
2631,2708457,424
2632,1965846,415
2633,2054857,344
2634,2848193,340
2635,2501374,303
2636,2301796,439
2637,2164317,409
2638,3009206,385
2639,2559690,401
2640,2559683,408
2641,3088832,386
2642,2379408,389
2643,2078937,393
2644,2329420,405
2645,2405194,355
2646,2200495,376
2647,2437550,421
2648,2526342,437
2649,2276407,377
2650,2042390,363
2651,2434342,420
2652,2164618,376
2653,2475764,334
2654,2547192,401
2655,3203595,436
2656,3242803,398
2657,2158879,365
2658,2412351,379
2659,3153109,360
2660,2475594,422
2661,2448847,394
2662,2467615,403
2663,2505755,333
2664,2094261,328
2665,3565784,383
2666,2588887,395
2667,2681594,405
2668,2859050,392
2669,2828638,391
2670,2977097,386
2671,2046839,373
2672,3146547,424
2673,2193637,396
2674,2319739,404
2675,2348345,384
2676,2769430,389
2677,2572179,415
2678,2624006,388
2679,2079480,353
2680,2490603,379
2681,2521429,404
2682,3448941,407
2683,2638004,370
2684,2657976,397
2685,2765774,376
2686,2753299,346
2687,3149593,369
2688,1829495,363
2689,2404913,441
2690,2584886,395
2691,1856026,375
2692,3627211,400
2693,2572760,390
2694,3142622,423
2695,2706781,330
2696,2684015,402
2697,2837330,359
2698,2202428,389
2699,2625711,360
2700,2524983,393
2701,1834937,328
2702,2276770,412
2703,2070445,397
2704,1830529,347
2705,2457807,330
2706,2766293,387
2707,2225181,381
2708,2102665,344
2709,2871624,353
2710,1843634,355
2711,2685144,333
2712,3479775,398
2713,3073007,412
2714,3109452,382
2715,2916752,348
2716,2691219,410
2717,2351265,313
2718,2576257,407
2719,2600576,405
2720,2901944,400
2721,2873389,397
2722,2516247,399
2723,2679858,348
2724,2203753,385
2725,2760738,394
2726,3377838,376
2727,2780917,394
2728,2796046,399
2729,2361067,439
2730,2499284,399
2731,2410946,397
2732,2180189,350
2733,3045564,376
2734,3114251,372
2735,2058125,360
2736,1771616,293
2737,2220143,381
2738,1755425,360
2739,2105686,382
2740,1906520,358
2741,2178001,409
2742,1854779,342
2743,2734146,440
2744,2877560,387
2745,2041646,383
2746,2191262,380
2747,2191495,389
2748,3613976,375
2749,3002804,251
2750,2232538,428
2751,2588645,390
2752,2331600,392
2753,2857281,421
2754,2566659,390
2755,2513530,404
2756,3014396,375
2757,2428259,394
2758,2864755,410
2759,2640407,384
2760,2243575,379
2761,2390524,353
2762,2766111,376
2763,2172164,364
2764,2927617,412
2765,2747893,437
2766,2448974,354
2767,3065977,454
2768,3022406,363
2769,2410872,368
2770,1836137,390
2771,2359345,358
2772,2380422,410
2773,2293832,396
2774,2729606,372
2775,2004817,407
2776,3215915,406
2777,2091938,348
2778,2731204,327
2779,3437643,376
2780,2673294,405
2781,2480848,429
2782,2305416,414
2783,2580886,407
2784,2392420,352
2785,2834639,323
2786,2419604,378
2787,1944662,362
2788,2597325,417
2789,2807175,374
2790,2633820,366
2791,2604105,387
2792,2957430,416
2793,2533394,316
2794,2284009,409
2795,3324318,414
2796,2337836,407
2797,2640550,355
2798,2236876,415
2799,2972248,393
2800,2239062,344
2801,3380098,363
2802,2967419,407
2803,2763111,404
2804,2337165,413
2805,2630652,392
2806,1887601,350
2807,2363603,423
2808,2475530,392
2809,1925388,337
2810,2316345,396
2811,2422766,379
2812,2490759,397
2813,2376354,367
2814,2758567,395
2815,2374011,326
2816,2825141,386
2817,2210556,378
2818,2463524,416
2819,2330929,358
2820,2529685,365
2821,1630720,397
2822,2693452,355
2823,2750810,394
2824,1945287,347
2825,2913219,401
2826,3471225,379
2827,2516552,393
2828,2954722,419
2829,2631573,370
2830,2633036,422
2831,2221893,422
2832,2617628,390
2833,2338542,367
2834,2791826,413
2835,2621150,420
2836,2652484,391
2837,2622189,352
2838,3132406,370
2839,2060349,331
2840,2258263,440
2841,2597767,389
2842,2740744,396
2843,2650466,382
2844,1726099,431
2845,3093828,403
2846,2272623,362
2847,2654902,365
2848,1966717,380
2849,2256894,381
2850,2548767,400
2851,3105799,388
2852,2533731,403
2853,1804912,381
2854,2489666,393
2855,2504958,333
2856,2110421,378
2857,2906905,394
2858,2444253,381
2859,2833007,398
2860,1799150,401
2861,2910135,389
2862,2531088,370
2863,2820010,407
2864,2378889,432
2865,2079131,453
2866,2834860,349
2867,2252448,386
2868,3301992,364
2869,1786230,432
2870,2414972,339
2871,3378116,397
2872,2012132,419
2873,2435087,368
2874,2242863,384
2875,1986691,397
2876,2981092,358
2877,3127597,447
2878,2599992,374
2879,2679582,425
2880,2745928,374
2881,2563330,415
2882,2591777,385
2883,2052307,344
2884,3568203,434
2885,1901956,365
2886,2968735,361
2887,2480126,417
2888,2007930,390
2889,3009900,433
2890,2657480,405
2891,3047826,375
2892,2884950,430
2893,2870312,420
2894,3138447,431
2895,2687752,365
2896,3259480,369
2897,1628022,397
2898,2718834,408
2899,2247295,360
2900,2427279,375
2901,2188786,364
2902,2345570,348
2903,2312907,419
2904,2610661,370
2905,2636934,362
2906,2297919,409
2907,2629819,424
2908,2850567,362
2909,2973892,369
2910,2502210,382
2911,2256777,373
2912,2499450,375
2913,3221170,381
2914,1459620,370
2915,2600343,395
2916,3016718,362
2917,2215788,402
2918,2498907,354
2919,2683378,374
2920,2364373,421
2921,2541440,425
2922,3191305,427
2923,2380557,391
2924,2835060,332
2925,2206945,342
2926,1969327,389
2927,2391081,350
2928,2844841,347
2929,2781052,386
2930,2491975,428
2931,2133444,378
2932,2816199,378
2933,2643597,344
2934,2646637,394
2935,2392877,419
2936,2393698,355
2937,1980945,456
2938,2038929,360
2939,1777326,401
2940,2495408,443
2941,3474452,406
2942,2350717,389
2943,1960594,308
2944,2316402,408
2945,2049120,339
2946,2812565,402
2947,2169077,370
2948,2416054,386
2949,2665775,380
2950,2344643,398
2951,3070104,379
2952,2535793,357
2953,1504283,330
2954,2562194,411
2955,2861843,417
2956,3631846,444
2957,2311027,418
2958,2184855,430
2959,2552763,408
2960,2489734,419
2961,2568909,392
2962,3279197,355
2963,2457829,416
2964,2922839,417
2965,2265530,367
2966,3071483,365
2967,2104003,375
2968,2593606,383
2969,2345638,410
2970,2806141,388
2971,2820349,411
2972,3090235,368
2973,3135489,371
2974,3350346,378
2975,2816842,429
2976,2098926,402
2977,2426759,392
2978,2883472,431
2979,2519008,361
2980,2491627,398
2981,2134420,373
2982,2870659,392
2983,3298852,379
2984,3192601,391
2985,2453871,381
2986,3090731,361
2987,3150140,394
2988,2408748,406
2989,2624660,397
2990,3004943,400
2991,1948241,362
2992,2540233,420
2993,3151854,438
2994,2242590,353
2995,2637172,390
2996,3153265,386
2997,3137347,416
2998,2955528,420
2999,2191993,362
3000,2410164,393
3001,2642880,380
3002,1979630,351
3003,2776733,368
3004,3046864,386
3005,2947723,394
3006,2059231,397
3007,1988274,333
3008,2834044,351
3009,2654857,351
3010,2672565,346
3011,1793808,343
3012,2485481,366
3013,2691312,391
3014,2851671,399
3015,3395895,410
3016,1930496,360
3017,3215596,391
3018,2361093,380
3019,2475208,415
3020,2311679,385
3021,2223785,394
3022,2201300,365
3023,2828425,389
3024,2351916,429
3025,1801685,355
3026,2786972,375
3027,1887900,386
3028,2774502,378
3029,2127033,366
3030,3473564,455
3031,2896408,366
3032,2858294,323
3033,2595273,429
3034,1888804,295
3035,2534692,382
3036,1925626,371
3037,3396482,420
3038,2168648,380
3039,2908231,337
3040,3422870,379
3041,2737199,339
3042,2272582,363
3043,2397874,386
3044,3008602,382
3045,2983407,371
3046,2684392,384
3047,2066309,392
3048,1964372,366
3049,2725872,378
3050,2907978,396
3051,2698887,413
3052,2655311,367
3053,2562278,352
3054,3255752,457
3055,2339841,432
3056,2588660,401
3057,3650043,417
3058,2928932,392
3059,2207556,389
3060,2867509,378
3061,2329324,396
3062,2260658,383
3063,2278522,401
3064,2052574,343
3065,2338779,356
3066,2276219,378
3067,2017899,353
3068,2010734,384
3069,2651281,372
3070,2156366,311
3071,2313337,393
3072,2596548,404
3073,3238270,389
3074,2168348,389
3075,2776344,317
3076,2155111,383
3077,2515269,383
3078,2535850,430
3079,1777361,360
3080,2737709,380
3081,3236042,408
3082,2041829,455
3083,2353818,312
3084,2198688,324
3085,1744509,411
3086,2000296,454
3087,2343553,349
3088,2843159,386
3089,2976697,385
3090,1822976,338
3091,2679786,421
3092,1496482,322
3093,2968454,409
3094,2789346,418
3095,3540680,445
3096,2298320,374
3097,2881984,390
3098,2035151,361
3099,2669182,413
3100,2210856,368
3101,2491487,415
3102,1969321,365
3103,2903007,393
3104,2880083,403
3105,2734970,412
3106,1851633,389
3107,3145835,385
3108,2103289,384
3109,2440427,377
3110,3310436,427
3111,2625295,387
3112,2568406,363
3113,2522036,353
3114,3051532,363
3115,2763982,414
3116,2938448,393
3117,2933074,365
3118,2443642,353
3119,1813344,383
3120,2523713,415
3121,3001773,390
3122,2097234,380
3123,1655695,356
3124,1988878,435
3125,2922936,413
3126,2692132,425
3127,1707864,406
3128,2059604,352
3129,1936726,401
3130,2680917,380
3131,2323545,380
3132,2278436,355
3133,1859681,363
3134,2222961,379
3135,2420116,410
3136,2477457,373
3137,2386841,373
3138,1553644,394
3139,2732633,387
3140,2316231,393
3141,1753839,331
3142,2447360,419
3143,2541501,395
3144,2712327,374
3145,3291464,380
3146,2717111,273
3147,2673339,411
3148,3240708,391
3149,1373198,290
3150,3311970,413
3151,2696933,406
3152,2819621,385
3153,2800530,415
3154,2745700,408
3155,2626064,376
3156,1533014,317
3157,3007606,429
3158,2281457,389
3159,2954952,409
3160,2058499,364
3161,2613539,378
3162,2105747,381
3163,2224230,388
3164,2143368,400
3165,3068730,354
3166,2379713,388
3167,2611608,416
3168,2496936,381
3169,2905431,397
3170,2158863,395
3171,2107567,388
3172,2697427,445
3173,2200489,401
3174,3022706,426
3175,1896998,378
3176,2484582,377
3177,2439163,406
3178,2442835,368
3179,2514752,409
3180,2094055,380
3181,2959432,408
3182,2166706,371
3183,2758694,409
3184,1902090,377
3185,3574252,430
3186,2171234,394
3187,1599609,379
3188,3016573,408
3189,2753973,425
3190,2646828,416
3191,2906573,450
3192,3625972,396
3193,2592135,365
3194,2042925,336
3195,1790849,332
3196,2443821,371
3197,1495936,395
3198,2530943,401
3199,3442581,406
3200,2472479,392
3201,2952451,393
3202,2085686,381
3203,2505342,403
3204,2341036,366
3205,2358236,347
3206,2617978,408
3207,2093767,370
3208,2176556,397
3209,1977714,333
3210,2018596,355
3211,2345704,333
3212,2407242,347
3213,2373580,374
3214,2791387,402
3215,2690905,442
3216,1795765,371
3217,2319858,372
3218,2832705,387
